DDmod,noise,Runs,Dps/Run,lambda,AICc,BIC,CV,False Pos,False Neg,N_init,status
node,0,1,3,0.5,13.62925722,8.727869507,12.71885756,0,3,10,converge
node,0,1,3,0.6,13.62925722,8.727869507,12.71885756,0,3,10,converge
node,0,1,3,0.7,6.986524467,6.986524467,10.26604132,0,4,10,converge
node,0,1,3,0.8,6.986524467,6.986524467,10.26604132,0,4,10,converge
node,0,1,3,0.9,6.986524467,6.986524467,10.26604132,0,4,10,converge
node,0,1,3,1,6.986524467,6.986524467,10.26604132,0,4,10,converge
node,0,1,5,0.05,,,,8,1,10,exp diverge
node,0,1,5,0.1,,,,7,1,10,exp diverge
node,0,1,5,0.2,,31.79992199,159.5622403,2,2,10,converge
node,0,1,5,0.3,49.88751418,48.16361876,11057.18996,1,4,10,converge
node,0,1,5,0.4,49.88751418,48.16361876,11057.18996,1,4,10,converge
node,0,1,5,0.5,49.88751418,48.16361876,11057.18996,1,4,10,converge
node,0,1,5,0.6,11.52990259,11.52990259,10.03401196,0,4,10,converge
node,0,1,5,0.7,11.52990259,11.52990259,10.03401196,0,4,10,converge
node,0,1,5,0.8,11.52990259,11.52990259,10.03401196,0,4,10,converge
node,0,1,5,0.9,11.52990259,11.52990259,10.03401196,0,4,10,converge
node,0,1,5,1,11.52990259,11.52990259,10.03401196,0,4,10,converge
node,0,1,10,0.05,,,,13,2,10,exp diverge
node,0,1,10,0.1,,,,8,2,10,exp diverge
node,0,1,10,0.2,,,,4,2,10,exp diverge
node,0,1,10,0.3,,,,2,4,10,converge
node,0,1,10,0.4,25.38002988,25.38002988,12.65437478,0,4,10,converge
node,0,1,10,0.5,25.38002988,25.38002988,12.65437478,0,4,10,converge
node,0,1,10,0.6,25.38002988,25.38002988,12.65437478,0,4,10,converge
node,0,1,10,0.7,25.38002988,25.38002988,12.65437478,0,4,10,converge
node,0,1,10,0.8,25.38002988,25.38002988,12.65437478,0,4,10,converge
node,0,1,10,0.9,25.38002988,25.38002988,12.65437478,0,4,10,converge
node,0,1,10,1,25.38002988,25.38002988,12.65437478,0,4,10,converge
node,0,3,3,0.05,,,,4,1,10,converge
node,0,3,3,0.1,19.91530474,10.70420305,1.237151597,1,1,10,converge
node,0,3,3,0.2,19.91530474,10.70420305,1.237151597,1,1,10,converge
node,0,3,3,0.3,19.91530474,10.70420305,1.237151597,1,1,10,converge
node,0,3,3,0.4,19.91530474,10.70420305,1.237151597,1,1,10,converge
node,0,3,3,0.5,19.91530474,10.70420305,1.237151597,1,1,10,converge
node,0,3,3,0.6,19.91530474,10.70420305,1.237151597,1,1,10,converge
node,0,3,3,0.7,30.32859934,28.72304849,14.92709031,0,2,10,converge
node,0,3,3,0.8,30.32859934,28.72304849,14.92709031,0,2,10,converge
node,0,3,3,0.9,30.32859934,28.72304849,14.92709031,0,2,10,converge
node,0,3,3,1,30.32859934,28.72304849,14.92709031,0,2,10,converge
node,0,3,5,0.05,,,,9,0,10,converge
node,0,3,5,0.1,43.6507305,37.3990317,4.096154881,2,0,10,converge
node,0,3,5,0.2,31.81509954,30.64730034,3.747191537,0,0,10,converge
node,0,3,5,0.3,27.28218507,27.22451749,3.572829263,0,1,10,converge
node,0,3,5,0.4,41.06719355,41.48329395,11.07266623,0,2,10,converge
node,0,3,5,0.5,41.06719355,41.48329395,11.07266623,0,2,10,converge
node,0,3,5,0.6,41.06719355,41.48329395,11.07266623,0,2,10,converge
node,0,3,5,0.7,41.06719355,41.48329395,11.07266623,0,2,10,converge
node,0,3,5,0.8,41.06719355,41.48329395,11.07266623,0,2,10,converge
node,0,3,5,0.9,41.06719355,41.48329395,11.07266623,0,2,10,converge
node,0,3,5,1,41.06719355,41.48329395,11.07266623,0,2,10,converge
node,0,3,10,0.05,,,,3,0,10,converge
node,0,3,10,0.1,,,,3,1,10,converge
node,0,3,10,0.2,,,,3,1,10,converge
node,0,3,10,0.3,,,,2,1,10,converge
node,0,3,10,0.4,,,,2,1,10,converge
node,0,3,10,0.5,,,,2,1,10,converge
node,0,3,10,0.6,,,,2,1,10,converge
node,0,3,10,0.7,162.3674146,163.6257549,208.6834652,0,3,10,converge
node,0,3,10,0.8,162.3674146,163.6257549,208.6834652,0,3,10,converge
node,0,3,10,0.9,162.3674146,163.6257549,208.6834652,0,3,10,converge
node,0,3,10,1,148.6284683,149.8868086,132.0068357,0,3,10,converge
node,0,5,3,0.05,212.6157856,65.11238804,8.796779675,8,0,10,converge
node,0,5,3,0.1,106.5951562,58.67565824,8.218138703,6,0,10,converge
node,0,5,3,0.2,21.11503492,21.05736734,2.368399591,0,1,10,converge
node,0,5,3,0.3,,,,3,1,10,converge
node,0,5,3,0.4,21.11503492,21.05736734,2.368399591,0,1,10,converge
node,0,5,3,0.5,29.81810484,30.23420524,5.230674946,0,2,10,converge
node,0,5,3,0.6,29.81810484,30.23420524,5.230674946,0,2,10,converge
node,0,5,3,0.7,72.83439448,73.23475238,110.1430687,0,3,10,converge
node,0,5,3,0.8,36.52459169,36.52459169,11.41550797,0,4,10,converge
node,0,5,3,0.9,36.52459169,36.52459169,11.41550797,0,4,10,converge
node,0,5,3,1,36.52459169,36.52459169,11.41550797,0,4,10,converge
node,0,5,5,0.05,,,,3,0,10,converge
node,0,5,5,0.1,,,,3,1,10,converge
node,0,5,5,0.2,,,,2,1,10,converge
node,0,5,5,0.3,,,,2,1,10,converge
node,0,5,5,0.4,,,,2,1,10,converge
node,0,5,5,0.5,,,,2,1,10,converge
node,0,5,5,0.6,,,,2,1,10,converge
node,0,5,5,0.7,131.2595741,132.3045369,174.7622436,0,3,10,converge
node,0,5,5,0.8,131.2595741,132.3045369,174.7622436,0,3,10,converge
node,0,5,5,0.9,131.2595741,132.3045369,174.7622436,0,3,10,converge
node,0,5,5,1,131.2595741,132.3045369,174.7622436,0,3,10,converge
node,0,5,10,0.05,,,,3,1,10,converge
node,0,5,10,0.1,,,,3,1,10,converge
node,0,5,10,0.2,,,,3,1,10,converge
node,0,5,10,0.3,,,,3,1,10,converge
node,0,5,10,0.4,,,,2,1,10,converge
node,0,5,10,0.5,,,,2,1,10,converge
node,0,5,10,0.6,,,,2,1,10,converge
node,0,5,10,0.7,,,,2,1,10,converge
node,0,5,10,0.8,258.8743175,260.7030072,170.0036119,0,3,10,converge
node,0,5,10,0.9,258.8743175,260.7030072,170.0036119,0,3,10,converge
node,0,5,10,1,258.8743175,260.7030072,170.0036119,0,3,10,converge
node,0,10,3,0.05,,,,13,0,10,SINDY diverge
node,0,10,3,0.1,,,,11,0,10,SINDY diverge
node,0,10,3,0.2,93.04759004,95.48061649,7.759785994,6,0,10,converge
node,0,10,3,0.3,84.78321319,89.13564938,7.879010653,4,0,10,converge
node,0,10,3,0.4,70.51003249,73.79054771,8.327515775,1,2,10,converge
node,0,10,3,0.5,67.58291164,69.94086196,8.203948586,0,2,10,converge
node,0,10,3,0.6,67.58291164,69.94086196,8.203948586,0,2,10,converge
node,0,10,3,0.7,67.58291164,69.94086196,8.203948586,0,2,10,converge
node,0,10,3,0.8,67.58291164,69.94086196,8.203948586,0,2,10,converge
node,0,10,3,0.9,67.58291164,69.94086196,8.203948586,0,2,10,converge
node,0,10,3,1,181.0339484,182.2922886,388.7888423,0,3,10,converge
node,0,10,5,0.05,,,,3,0,10,converge
node,0,10,5,0.1,,,,3,0,10,converge
node,0,10,5,0.2,,,,3,0,10,converge
node,0,10,5,0.3,,,,2,1,10,converge
node,0,10,5,0.4,,,,2,1,10,converge
node,0,10,5,0.5,62.53829706,69.29750019,2.924104159,0,0,10,converge
node,0,10,5,0.6,113.2476175,116.8163444,8.84494374,0,2,10,converge
node,0,10,5,0.7,113.2476175,116.8163444,8.84494374,0,2,10,converge
node,0,10,5,0.8,113.2476175,116.8163444,8.84494374,0,2,10,converge
node,0,10,5,0.9,113.2476175,116.8163444,8.84494374,0,2,10,converge
node,0,10,5,1,113.2476175,116.8163444,8.84494374,0,2,10,converge
node,0,10,10,0.05,,,,3,0,10,converge
node,0,10,10,0.1,,,,3,0,10,converge
node,0,10,10,0.2,,,,3,0,10,converge
node,0,10,10,0.3,37.3971403,47.39676841,1.336107955,0,0,10,converge
node,0,10,10,0.4,87.37011478,94.93562534,2.250609679,0,1,10,converge
node,0,10,10,0.5,37.3971403,47.39676841,1.336107955,0,0,10,converge
node,0,10,10,0.6,87.37011478,94.93562534,2.250609679,0,1,10,converge
node,0,10,10,0.7,208.4668925,213.5535215,7.717047261,0,2,10,converge
node,0,10,10,0.8,208.4668925,213.5535215,7.717047261,0,2,10,converge
node,0,10,10,0.9,208.4668925,213.5535215,7.717047261,0,2,10,converge
node,0,10,10,1,467.0246628,469.5890166,104.5680927,0,3,10,converge
node,5,1,3,0.05,-11.27452426,5.514374049,0.335709832,5,1,10,converge
node,5,1,3,0.1,-10.35388621,5.237787525,0.636802701,4,2,10,converge
node,5,1,3,0.2,-11.2872221,5.107227054,1.268192468,2,2,10,converge
node,5,1,3,0.3,,3.2760462,1.432766524,0,2,10,converge
node,5,1,3,0.4,,3.2760462,1.432766524,0,2,10,converge
node,5,1,3,0.5,14.11047832,9.209090606,14.93179411,0,3,10,converge
node,5,1,3,0.6,14.11047832,9.209090606,14.93179411,0,3,10,converge
node,5,1,3,0.7,14.11047832,9.209090606,14.93179411,0,3,10,converge
node,5,1,3,0.8,14.11047832,9.209090606,14.93179411,0,3,10,converge
node,5,1,3,0.9,8.600454663,8.600454663,17.58099028,0,4,10,converge
node,5,1,3,1,8.600454663,8.600454663,17.58099028,0,4,10,converge
node,5,1,5,25,25,25,25,25,25,10,DDmod diverge
node,5,1,10,0.05,,,,7,1,10,exp diverge
node,5,1,10,0.1,,,,5,3,10,exp diverge
node,5,1,10,0.2,108.0531367,104.960892,18129.82543,2,3,10,converge
node,5,1,10,0.3,108.0531367,104.960892,18129.82543,2,3,10,converge
node,5,1,10,0.4,100.5617308,100.3643159,18145.41302,1,4,10,converge
node,5,1,10,0.5,29.77624164,29.77624164,19.64109715,0,4,10,converge
node,5,1,10,0.6,29.77624164,29.77624164,19.64109715,0,4,10,converge
node,5,1,10,0.7,29.77624164,29.77624164,19.64109715,0,4,10,converge
node,5,1,10,0.8,29.77624164,29.77624164,19.64109715,0,4,10,converge
node,5,1,10,0.9,29.77624164,29.77624164,19.64109715,0,4,10,converge
node,5,1,10,1,29.77624164,29.77624164,19.64109715,0,4,10,converge
node,5,3,3,0.05,,,,8,1,10,converge
node,5,3,3,0.1,,20.61855762,1.401947488,5,1,10,converge
node,5,3,3,0.2,14.45628595,10.24795968,1.501183796,0,1,10,converge
node,5,3,3,0.3,14.45628595,10.24795968,1.501183796,0,1,10,converge
node,5,3,3,0.4,31.51378616,29.90823531,17.02810354,0,2,10,converge
node,5,3,3,0.5,31.51378616,29.90823531,17.02810354,0,2,10,converge
node,5,3,3,0.6,31.51378616,29.90823531,17.02810354,0,2,10,converge
node,5,3,3,0.7,42.25836991,41.88416591,82.24150886,0,3,10,converge
node,5,3,3,0.8,22.3090424,22.3090424,11.92673464,0,4,10,converge
node,5,3,3,0.9,22.3090424,22.3090424,11.92673464,0,4,10,converge
node,5,3,3,1,22.3090424,22.3090424,11.92673464,0,4,10,converge
node,5,3,5,0.05,400.340656,45.54530861,1.992473968,10,1,10,converge
node,5,3,5,0.1,49.34546527,31.00986687,1.864571033,5,1,10,converge
node,5,3,5,0.2,39.6030186,40.019119,10.04291998,0,2,10,converge
node,5,3,5,0.3,94.92450156,95.32485945,480.3206732,0,3,10,converge
node,5,3,5,0.4,94.92450156,95.32485945,480.3206732,0,3,10,converge
node,5,3,5,0.5,94.92450156,95.32485945,480.3206732,0,3,10,converge
node,5,3,5,0.6,94.92450156,95.32485945,480.3206732,0,3,10,converge
node,5,3,5,0.7,94.92450156,95.32485945,480.3206732,0,3,10,converge
node,5,3,5,0.8,94.92450156,95.32485945,480.3206732,0,3,10,converge
node,5,3,5,0.9,94.92450156,95.32485945,480.3206732,0,3,10,converge
node,5,3,5,1,94.92450156,95.32485945,480.3206732,0,3,10,converge
node,5,3,10,0.05,,,,9,0,10,converge
node,5,3,10,0.1,,,,3,0,10,converge
node,5,3,10,0.2,,,,3,1,10,converge
node,5,3,10,0.3,,,,3,1,10,converge
node,5,3,10,0.4,,,,3,1,10,converge
node,5,3,10,0.5,62.49368499,64.85163531,6.923868774,0,2,10,converge
node,5,3,10,0.6,62.49368499,64.85163531,6.923868774,0,2,10,converge
node,5,3,10,0.7,62.49368499,64.85163531,6.923868774,0,2,10,converge
node,5,3,10,0.8,62.49368499,64.85163531,6.923868774,0,2,10,converge
node,5,3,10,0.9,62.49368499,64.85163531,6.923868774,0,2,10,converge
node,5,3,10,1,76.16663828,76.16663828,12.66557829,0,4,10,converge
node,5,5,3,0.05,,,,10,2,10,exp diverge
node,5,5,3,0.1,140.0441277,133.7924289,2530.760632,4,2,10,converge
node,5,5,3,0.2,141.8885014,138.7620857,4222.245249,4,3,10,converge
node,5,5,3,0.3,131.6610736,131.6034061,3759.158331,2,3,10,converge
node,5,5,3,0.4,120.5927498,121.0088502,2222.045218,2,4,10,converge
node,5,5,3,0.5,120.5927498,121.0088502,2222.045218,2,4,10,converge
node,5,5,3,0.6,120.5927498,121.0088502,2222.045218,2,4,10,converge
node,5,5,3,0.7,120.5927498,121.0088502,2222.045218,2,4,10,converge
node,5,5,3,0.8,120.5927498,121.0088502,2222.045218,2,4,10,converge
node,5,5,3,0.9,39.65553395,39.65553395,14.06518034,0,4,10,converge
node,5,5,3,1,39.65553395,39.65553395,14.06518034,0,4,10,converge
node,5,5,5,0.05,,,,9,1,10,exp diverge
node,5,5,5,0.1,,,,6,1,10,converge
node,5,5,5,0.2,,,,3,1,10,converge
node,5,5,5,0.3,,,,2,1,10,converge
node,5,5,5,0.4,,,,2,1,10,converge
node,5,5,5,0.5,,,,3,1,10,converge
node,5,5,5,0.6,,,,3,1,10,converge
node,5,5,5,0.7,70.40432042,72.29661753,13.93431684,0,2,10,converge
node,5,5,5,0.8,146.665216,147.7101787,323.6465795,0,3,10,converge
node,5,5,5,0.9,146.665216,147.7101787,323.6465795,0,3,10,converge
node,5,5,5,1,146.665216,147.7101787,323.6465795,0,3,10,converge
node,5,5,10,0.05,,,,8,0,10,converge
node,5,5,10,0.1,,,,6,1,10,converge
node,5,5,10,0.2,,,,3,1,10,converge
node,5,5,10,0.3,,,,3,1,10,converge
node,5,5,10,0.4,,,,2,1,10,converge
node,5,5,10,0.5,,,,2,1,10,converge
node,5,5,10,0.6,261.6906578,263.5193475,179.8541942,0,3,10,converge
node,5,5,10,0.7,108.4051557,111.9738825,8.02849213,0,2,10,converge
node,5,5,10,0.8,108.4051557,111.9738825,8.02849213,0,2,10,converge
node,5,5,10,0.9,261.6906578,263.5193475,179.8541942,0,3,10,converge
node,5,5,10,1,261.6906578,263.5193475,179.8541942,0,3,10,converge
node,5,10,3,0.05,,,,13,0,10,SINDY diverge
node,5,10,3,0.1,,,,12,0,10,SINDY diverge
node,5,10,3,0.2,,,,6,1,10,converge
node,5,10,3,0.3,91.06308068,95.81809106,12.35050425,3,1,10,converge
node,5,10,3,0.4,84.46877694,88.47356646,12.12932286,1,1,10,converge
node,5,10,3,0.5,84.46877694,88.47356646,12.12932286,1,1,10,converge
node,5,10,3,0.6,84.46877694,88.47356646,12.12932286,1,1,10,converge
node,5,10,3,0.7,84.46877694,88.47356646,12.12932286,1,1,10,converge
node,5,10,3,0.8,,,,0,2,10,converge
node,5,10,3,0.9,153.2118677,154.470208,153.7970208,0,3,10,converge
node,5,10,3,1,153.2118677,154.470208,153.7970208,0,3,10,converge
node,5,10,5,0.05,,,,8,0,10,converge
node,5,10,5,0.1,,,,3,0,10,converge
node,5,10,5,0.2,,,,3,0,10,converge
node,5,10,5,0.3,,,,3,1,10,converge
node,5,10,5,0.4,,,,2,1,10,converge
node,5,10,5,0.5,,,,2,1,10,converge
node,5,10,5,0.6,,,,2,1,10,converge
node,5,10,5,0.7,120.7019601,124.270687,10.26697897,0,2,10,converge
node,5,10,5,0.8,120.7019601,124.270687,10.26697897,0,2,10,converge
node,5,10,5,0.9,120.7019601,124.270687,10.26697897,0,2,10,converge
node,5,10,5,1,114.6234005,114.6234005,9.899339217,0,4,10,converge
node,5,10,10,0.05,,,,10,0,10,SINDY diverge
node,5,10,10,0.1,,,,3,0,10,converge
node,5,10,10,0.2,,,,3,0,10,converge
node,5,10,10,0.3,,,,2,0,10,converge
node,5,10,10,0.4,111.2753796,121.2750077,2.796988408,0,0,10,converge
node,5,10,10,0.5,111.2753796,121.2750077,2.796988408,0,0,10,converge
node,5,10,10,0.6,111.2753796,121.2750077,2.796988408,0,0,10,converge
node,5,10,10,0.7,111.2753796,121.2750077,2.796988408,0,0,10,converge
node,5,10,10,0.8,111.2753796,121.2750077,2.796988408,0,0,10,converge
node,5,10,10,0.9,218.4543245,223.5409536,8.527584393,0,2,10,converge
node,5,10,10,1,479.1151452,481.6794991,118.0069226,0,3,10,converge
node,10,1,3,0.05,-15.33723765,0.155823795,0.168793498,3,2,10,converge
node,10,1,3,0.1,-15.33723765,0.155823795,0.168793498,3,2,10,converge
node,10,1,3,0.2,-10.21122939,6.18321976,1.815311119,2,2,10,converge
node,10,1,3,0.3,,1.729686745,0.855691005,0,2,10,converge
node,10,1,3,0.4,,1.729686745,0.855691005,0,2,10,converge
node,10,1,3,0.5,15.03762904,10.13624133,20.33905671,0,3,10,converge
node,10,1,3,0.6,15.03762904,10.13624133,20.33905671,0,3,10,converge
node,10,1,3,0.7,15.03762904,10.13624133,20.33905671,0,3,10,converge
node,10,1,3,0.8,15.03762904,10.13624133,20.33905671,0,3,10,converge
node,10,1,3,0.9,15.03762904,10.13624133,20.33905671,0,3,10,converge
node,10,1,3,1,15.03762904,10.13624133,20.33905671,0,3,10,converge
node,10,1,5,0.05,,,,23,0,10,exp diverge
node,10,1,5,0.1,,,,11,1,10,exp diverge
node,10,1,5,0.2,,,,8,1,10,exp diverge
node,10,1,5,0.3,,,,7,3,10,exp diverge
node,10,1,5,0.4,,,,5,3,10,exp diverge
node,10,1,5,0.5,12.9680528,12.9680528,13.37798654,0,4,10,converge
node,10,1,5,0.6,12.9680528,12.9680528,13.37798654,0,4,10,converge
node,10,1,5,0.7,12.9680528,12.9680528,13.37798654,0,4,10,converge
node,10,1,5,0.8,12.9680528,12.9680528,13.37798654,0,4,10,converge
node,10,1,5,0.9,12.9680528,12.9680528,13.37798654,0,4,10,converge
node,10,1,5,1,12.9680528,12.9680528,13.37798654,0,4,10,converge
node,10,1,10,0.05,,,,10,3,10,exp diverge
node,10,1,10,0.1,,,,6,3,10,converge
node,10,1,10,0.2,122.3179007,119.225656,75492.61138,2,3,10,converge
node,10,1,10,0.3,114.8195214,114.6221065,75504.84753,1,4,10,converge
node,10,1,10,0.4,114.8195214,114.6221065,75504.84753,1,4,10,converge
node,10,1,10,0.5,27.60665798,27.60665798,15.81036596,0,4,10,converge
node,10,1,10,0.6,27.60665798,27.60665798,15.81036596,0,4,10,converge
node,10,1,10,0.7,27.60665798,27.60665798,15.81036596,0,4,10,converge
node,10,1,10,0.8,27.60665798,27.60665798,15.81036596,0,4,10,converge
node,10,1,10,0.9,27.60665798,27.60665798,15.81036596,0,4,10,converge
node,10,1,10,1,27.60665798,27.60665798,15.81036596,0,4,10,converge
node,10,3,3,0.05,,,,8,1,10,converge
node,10,3,3,0.1,-147.8738336,33.90118763,4.804601232,6,1,10,converge
node,10,3,3,0.2,13.97435622,9.766029953,1.422913097,0,1,10,converge
node,10,3,3,0.3,13.97435622,9.766029953,1.422913097,0,1,10,converge
node,10,3,3,0.4,13.97435622,9.766029953,1.422913097,0,1,10,converge
node,10,3,3,0.5,31.08539745,29.4798466,16.2365745,0,2,10,converge
node,10,3,3,0.6,42.12445549,41.75025149,81.02686517,0,3,10,converge
node,10,3,3,0.7,42.12445549,41.75025149,81.02686517,0,3,10,converge
node,10,3,3,0.8,21.29941899,21.29941899,10.66110541,0,4,10,converge
node,10,3,3,0.9,21.29941899,21.29941899,10.66110541,0,4,10,converge
node,10,3,3,1,21.29941899,21.29941899,10.66110541,0,4,10,converge
node,10,3,5,0.05,-214.5862682,68.742535,5.442555904,12,0,10,converge
node,10,3,5,0.1,-214.5862682,68.742535,5.442555904,12,0,10,converge
node,10,3,5,0.2,419.7741476,64.97880025,7.27863377,10,1,10,converge
node,10,3,5,0.3,24.72117842,24.66351085,3.012059356,1,2,10,converge
node,10,3,5,0.4,47.550213,47.9663134,17.0590502,1,3,10,converge
node,10,3,5,0.5,34.88595515,34.88595515,10.2341518,0,4,10,converge
node,10,3,5,0.6,34.88595515,34.88595515,10.2341518,0,4,10,converge
node,10,3,5,0.7,34.88595515,34.88595515,10.2341518,0,4,10,converge
node,10,3,5,0.8,34.88595515,34.88595515,10.2341518,0,4,10,converge
node,10,3,5,0.9,34.88595515,34.88595515,10.2341518,0,4,10,converge
node,10,3,5,1,34.88595515,34.88595515,10.2341518,0,4,10,converge
node,10,3,10,0.05,,,,8,0,10,converge
node,10,3,10,0.1,,,,8,0,10,converge
node,10,3,10,0.2,,,,7,0,10,converge
node,10,3,10,0.3,13.18160505,17.18639457,1.126805722,0,0,10,converge
node,10,3,10,0.4,13.18160505,17.18639457,1.126805722,0,0,10,converge
node,10,3,10,0.5,62.35678305,64.71473337,6.892344389,0,2,10,converge
node,10,3,10,0.6,62.35678305,64.71473337,6.892344389,0,2,10,converge
node,10,3,10,0.7,62.35678305,64.71473337,6.892344389,0,2,10,converge
node,10,3,10,0.8,62.35678305,64.71473337,6.892344389,0,2,10,converge
node,10,3,10,0.9,62.35678305,64.71473337,6.892344389,0,2,10,converge
node,10,3,10,1,73.7235313,73.7235313,11.67501448,0,4,10,converge
node,10,5,3,0.05,,,,8,1,10,converge
node,10,5,3,0.1,,,,6,1,10,converge
node,10,5,3,0.2,,,,4,1,10,converge
node,10,5,3,0.3,76.81493076,77.23103116,120.0204387,1,3,10,converge
node,10,5,3,0.4,76.81493076,77.23103116,120.0204387,1,3,10,converge
node,10,5,3,0.5,76.81493076,77.23103116,120.0204387,1,3,10,converge
node,10,5,3,0.6,76.81493076,77.23103116,120.0204387,1,3,10,converge
node,10,5,3,0.7,76.81493076,77.23103116,120.0204387,1,3,10,converge
node,10,5,3,0.8,76.81493076,77.23103116,120.0204387,1,3,10,converge
node,10,5,3,0.9,95.65168418,96.05204207,504.1797198,0,3,10,converge
node,10,5,3,1,95.65168418,96.05204207,504.1797198,0,3,10,converge
node,10,5,5,0.05,,,,15,0,10,exp diverge
node,10,5,5,0.1,180.056001,131.5580142,24.58754565,12,0,10,converge
node,10,5,5,0.2,,,,9,0,10,converge
node,10,5,5,0.3,89.23134601,85.70581854,8.505239725,6,0,10,converge
node,10,5,5,0.4,89.23134601,85.70581854,8.505239725,6,0,10,converge
node,10,5,5,0.5,,,,5,0,10,converge
node,10,5,5,0.6,509.4183252,510.1693318,260140651.2,5,1,10,converge
node,10,5,5,0.7,108.5141815,111.3896848,51.44777731,3,3,10,converge
node,10,5,5,0.8,138.7822747,139.8272375,236.1186579,0,3,10,converge
node,10,5,5,0.9,138.7822747,139.8272375,236.1186579,0,3,10,converge
node,10,5,5,1,138.7822747,139.8272375,236.1186579,0,3,10,converge
node,10,5,10,0.05,,,,6,0,10,converge
node,10,5,10,0.1,,,,6,0,10,converge
node,10,5,10,0.2,,,,1,1,10,converge
node,10,5,10,0.3,,,,3,1,10,converge
node,10,5,10,0.4,,,,2,1,10,converge
node,10,5,10,0.5,107.3059936,110.8747205,7.85392565,0,2,10,converge
node,10,5,10,0.6,107.3059936,110.8747205,7.85392565,0,2,10,converge
node,10,5,10,0.7,107.3059936,110.8747205,7.85392565,0,2,10,converge
node,10,5,10,0.8,107.3059936,110.8747205,7.85392565,0,2,10,converge
node,10,5,10,0.9,264.1696384,265.9983281,188.9960474,0,3,10,converge
node,10,5,10,1,264.1696384,265.9983281,188.9960474,0,3,10,converge
node,10,10,3,0.05,,,,9,1,10,converge
node,10,10,3,0.1,,,,8,1,10,converge
node,10,10,3,0.2,,,,4,1,10,converge
node,10,10,3,0.3,,,,4,1,10,converge
node,10,10,3,0.4,57.60217674,61.60696626,4.953391819,1,1,10,converge
node,10,10,3,0.5,38.73966592,42.02018114,2.887967497,1,2,10,converge
node,10,10,3,0.6,122.4322587,123.6905989,55.12739156,0,3,10,converge
node,10,10,3,0.7,65.53028547,65.53028547,8.884807974,0,4,10,converge
node,10,10,3,0.8,65.53028547,65.53028547,8.884807974,0,4,10,converge
node,10,10,3,0.9,65.53028547,65.53028547,8.884807974,0,4,10,converge
node,10,10,3,1,65.53028547,65.53028547,8.884807974,0,4,10,converge
node,10,10,5,0.05,,,,9,0,10,converge
node,10,10,5,0.1,,,,8,0,10,converge
node,10,10,5,0.2,,,,5,0,10,converge
node,10,10,5,0.3,,,,3,0,10,converge
node,10,10,5,0.4,,,,3,1,10,converge
node,10,10,5,0.5,116.9856171,120.554344,9.531536753,0,2,10,converge
node,10,10,5,0.6,227.6803468,229.5090364,91.09840251,0,3,10,converge
node,10,10,5,0.7,227.6803468,229.5090364,91.09840251,0,3,10,converge
node,10,10,5,0.8,227.6803468,229.5090364,91.09840251,0,3,10,converge
node,10,10,5,0.9,116.9856171,120.554344,9.531536753,0,2,10,converge
node,10,10,5,1,292.6484015,294.4770912,334.053568,0,3,10,converge
node,10,10,10,0.05,,,,12,0,10,SINDY diverge
node,10,10,10,0.1,,,,10,0,10,SINDY diverge
node,10,10,10,0.2,,,,6,1,10,converge
node,10,10,10,0.3,,,,6,1,10,converge
node,10,10,10,0.4,,,,6,1,10,converge
node,10,10,10,0.5,,,,3,1,10,converge
node,10,10,10,0.6,,,,3,1,10,converge
node,10,10,10,0.7,467.9549432,470.5192971,105.5454081,0,3,10,converge
node,10,10,10,0.8,213.27208,218.358709,8.096919544,0,2,10,converge
node,10,10,10,0.9,213.27208,218.358709,8.096919544,0,2,10,converge
node,10,10,10,1,213.27208,218.358709,8.096919544,0,2,10,converge
